candidato,tweet
bolsonaro,"- População ocupada cresce 7,5% e taxa de desocupação atinge 8,9% em julho.

- População ocupada chega a 100,2 milhões de pessoas em julho.

- A taxa de desocupação recuou pelo décimo quarto mês consecutivo."
bolsonaro,- Live semanal / PR Jair Bolsonaro (21/09/2022) . https://t.co/z4lRHTen5R
bolsonaro,"-Dos 13 votos contrários, quase metade são do PT, o único partido a ter orientado o voto contra à pauta.

-Todos os seis senadores petistas votaram por rejeitar a matéria. O líder do partido tentou propor o adiamento da votação, mas foi voto vencido."
bolsonaro,"-A aprovação do projeto foi uma das prioridades para o Governo Federal.

-Oposição foi contrária!

-A posição foi, basicamente, o único grupo que votou contra o novo Marco Legal do Saneamento básico. O Projeto de Lei (PL)4.162/2019."
bolsonaro,"-SAÚDE / MEIO AMBIENTE: Marco Legal do Saneamento é aprovado no Governo Bolsonaro!

-Em 15 de julho de 2020, foi sancionado o novo Marco Legal do Saneamento Básico, tendo como principal objetivo a universalização dos serviços de água, esgoto e coleta de lixo. https://t.co/MMDvYmbmSh"
bolsonaro,"- Mais um recorde!

- A PRF apreendeu 1.2 ton de cocaína em São José de Mipibu/RN.

- Mais de R$ 220 milhões de prejuízo ao crime organizado.

- Vidas e famílias salvas deste mal que destrói a muitos.

-A droga saiu da Bolívia e seria levada para a Europa via Porto de Natal (RN)."
bolsonaro,"-Mercado eleva novamente previsões para PIB e reduz de inflação em 2022 e 2023;

-Inflação despenca pela 11ª semana seguida;

-Diesel acompanha queda da gasolina e fica 6% mais barato;

-Ibovespa dispara tocando os 111 mil pontos, se descolando do exterior e dólar recua 1,5%."
bolsonaro,"- Por isso, como líder máximo do Brasil, país que sempre defendeu e promoveu a liberdade religiosa e que se orgulha de sua formação cristã, me sinto obrigado a denunciar essa perseguição diabólica. Não só pelo que representa hoje, mas pelo que pode representar num futuro próximo."
bolsonaro,"- O que ocorre hoje na Nicarágua liga um alerta para o mundo sobre a iminência de abusos ainda mais graves e desumanos, afinal de contas, se nem as igrejas, cujo trabalho religioso e social são fonte de dignidade para as pessoas, estão sendo respeitadas, quem estará imune a isso?"
bolsonaro,"- Assim como temos feito ao receber ucranianos, venezuelanos, haitianos e cristãos do Afeganistão, ofereceremos asilo aos que hoje são atacados pelo ditador Daniel Ortega, na certeza de que todos serão recebidos pelo Brasil e pelo nosso povo com a dignidade e o apoio que merecem."
bolsonaro,"-A situação na Nicarágua é trágica e revoltante. Rádios estão sendo fechadas, bispos católicos estão sendo presos e freiras da ordem de Madre Teresa de Calcutá foram expulsas do país. São cenas tristes, mas que alguns, por afinidade ideológica, preferem virar as costas e ignorar."
bolsonaro,"- O Brasil não assistirá de braços cruzados a mais um episódio dessa perseguição diabólica contra cristãos promovida pela ditadura socialista da Nicarágua. Estamos prontos para acolher padres e freiras perseguidos, facilitando ainda mais seu ingresso e instalação em nosso país."
bolsonaro,"- O trabalho avança com a chegada dos insumos para montagem da superestrutura, como trilhos, dormentes, fixações e equipamentos."
bolsonaro,"- A obra de construção da ferrovia a TRANSNORDESTINA, no trecho do Ceará, segue acelerada!

- Seguimos trabalhando firmes nesses trilhos, que compõem a maior obra linear em execução no Brasil e já está gerando empregos e oportunidades para a região Nordeste. https://t.co/XWNjYaujia"
bolsonaro,"- De forma a contribuir para a composição de preços e melhor compreensão, a Petrobras publica em seu site informações referentes à formação dos preços de combustíveis ao consumidor.

. Convidamos a visitar: https://t.co/b6YSUUyl2y"
bolsonaro,"- Considerando a mistura obrigatória de 90% de diesel A e 10% de biodiesel para a composição do diesel comercializado nos postos, a parcela da Petrobras no preço ao consumidor passará de R$ 4,67, em média, para R$ 4,40 a cada litro vendido na bomba."
bolsonaro,"- Petrobras reduz preços de venda de diesel para as distribuidoras:

- A partir de amanhã, 20/09, o preço médio de venda de diesel da Petrobras passará de R$ 5,19 para R$ 4,89/litro, uma redução de R$ 0,30/litro.

- Obs: o Governo Jair Bolsonaro zerou o imposto federal do diesel."
bolsonaro,"-Seguiremos em nossa missão de servir nossa Pátria e nosso povo fortalecidos pelas belas palavras proferidas pelo Arcebispo da Cantuária durante a cerimônia: ""aqueles que servem serão amados e recordados, enquanto aqueles que se apegam ao poder e aos privilégios são esquecidos""."
bolsonaro,"- Na Abadia de Westminster, prestamos uma última homenagem à Rainha Elizabeth II e apresentamos, em nome do fraterno povo brasileiro, nossas orações para que Deus console o Rei Charles III, sua família e seu povo, firmes na esperança de que estaremos todos juntos na vida eterna. https://t.co/pRx4JagA3K"
bolsonaro,"- Zero escândalos de corrupção;
- Recorde redução de impostos e de queda nos preços;
- Recordes de apreensão de drogas;
- Recorde de eficiência, transparência e resultados."
bolsonaro,"- Melhor Governo Digital das Américas;
- Agronegócio alimentando mais de 1 bilhão de pessoas no mundo;
- Um dos países que mais preservam a natureza no mundo;"
bolsonaro,"- Brasil vira o sexto principal destino de investimentos no mundo;
- Maior número de brasileiros com trabalho na história;
- Brasil volta às 10 maiores economias do mundo
- Uma das gasolinas mais baratas do mundo;
- Menor número de homicídios em duas décadas;"
bolsonaro,"“Nossos sentimentos à família rainha e ao povo do Reino Unido. No Brasil, temos forte em nossa lembrança ainda sua passagem por lá, em 1968. Por tudo que ela representou para o seu país e para o mundo, o momento é de pesar e de reconhecimento de tudo que ela fez pelo mundo.” https://t.co/Bgn8tmFGcw"
bolsonaro,- Londres / Inglaterra (18/09/22) https://t.co/wBgRa4acQI
bolsonaro,"- Já são mais de 410 mil documentos titulatórios emitidos. Seguimos em frente, para que mais Donas Marias tenham a oportunidade de dar esse mesmo grito."
bolsonaro,"- Dona Maria Paixão, de Nova Olinda/TO explica o que o título de sua propriedade representa pra ela: “Liberdade! Estamos livres!”

- Palavras como; Vitória, Realizada, Liberdade, Deus estão em sua fala.

- As correntes que a prendiam agora não existem mais. https://t.co/yrIu6rlS1F"
bolsonaro,"- Recife/Londres... partiu.
- Padre Paulo Antonio de Araújo;
- Pastor Silas Malafaia;
- PR Jair Bolsonaro. https://t.co/ogu2dU71i1"
bolsonaro,- Garanhuns / Pernambuco (17/09/22) https://t.co/C5goQ3wawa
bolsonaro,"- Santa Cruz de Capibaribe/PE.
- 17/setembro. https://t.co/BVzbznPJDH"
bolsonaro,- O que era abandono transformou-se em dignidade! https://t.co/mo6mxnv4y4
bolsonaro,- Londrina / Paraná (16/09/2022) https://t.co/KA5UsIYcyn
bolsonaro,- Prudentópolis / Paraná (16/09/2022) https://t.co/4W3hoFICwl
bolsonaro,"- O Governo Federal, em agosto, arrecadou mais de R$ 10 milhões com leilões realizados com a venda de bens do tráfico.

- Desde o início de 2022 já foram arrecadados mais de R$ 74 milhões, em 249 leilões.

- Equipamento das Forças de Segurança e retorno para a sociedade."
bolsonaro,"- Agricultura irrigada no meio do Sertão Baiano. O Governo Federal resgatou do abandono o projeto de irrigação do Baixio do Irecê. 

- A área no município de Xique-xique vai produzir alimentos e gerar milhares de empregos com água do São Francisco. Liberdade! https://t.co/cMc9r5VXfS"
bolsonaro,-Live semanal / PR Jair Bolsonaro (15/09/22). https://t.co/7Pb2CGcMV2
bolsonaro,"- Menos estado, menos impostos, digitalização recorde trazendo agilidade e menos gastos ao Brasileiro, desburocratizações e concessões que geram investimentos, infraestrutura e empregos diretos e indiretos! Ainda há muito o que fazer! https://t.co/e4b9VtPYAi"
bolsonaro,. Parte disso tem sido usado para equipar as Polícias contra o próprio crime. Outra parte foi aplicada no Fundo Nacional Antidrogas para financiar a recuperação e o tratamento de dependentes químicos.
bolsonaro,". Além das drogas, as Forças de Segurança apreenderam R$ 3,9 bilhões em bens do tráfico em 3 anos de Governo Bolsonaro;"
bolsonaro,". Em 2018, para comparação, foram apreendidos 880 ton de maconha e 99 tone de cocaína. Ou seja, um aumento de 133,89% na média de apreensão de maconha e de 67,67% na apreensão de cocaína;"
bolsonaro,"- APREENSÃO DE DROGAS: 

. Nos 3 anos de Governo Bolsonaro, foi apreendida uma média anual de 2.058,3 ton de maconha e 166 ton de cocaína;"
bolsonaro,"- TOTAL DE INVESTIMENTO EM SEGURANÇA PÚBLICA:

- Governos Dilma e Temer:
. Média: 2015 - 2018 (4 anos): R$ 1,7 bilhão;

- Governo Bolsonaro:
. Média: 2019 - 2021 (3 anos): R$ 1,9 bilhão"
bolsonaro,". Em relação ao período de 2011 a 2014 (Governo Dilma), a média anual de mortes violentas intencionais do período de 2015 a 2018 (Dilma/Temer) havia crescido em 12%; já entre 2019 e 2021 (Governo Bolsonaro), a média anual caiu 20% em relação ao período de 2015 a 2018."
bolsonaro,"- Mais dados sobre o Governo Federal e a SEGURANÇA:

- HOMICÍDIOS - MORTES VIOLENTAS INTENCIONAIS

. A média anual de mortes violentas intencionais intencionais caiu de 61 mil anuais (2015–2018, Governos Dilma e Temer) para 48 mil anuais (2019–2021, Governo Bolsonaro);"
bolsonaro,- Chegada para evento noturno em Natal/RN. (14/09/2022). https://t.co/tqfLgNgTRb
bolsonaro,- Natal / RN (14/09/2022) https://t.co/vW5yT7nyO8
bolsonaro,- Presidente Prudente / SP (14/09/22) https://t.co/iemDXvtzfF
bolsonaro,"- Aí a importancia de independência para formar um governo. Os conchavos passados resultaram em prejuízos causados por quem sequer pertencia à empresa. Hoje, tendo à sua frente pessoas comprometidas com o país, os Correios atingiram o maior lucro em 22 anos (R$ 3,7 BI em 2021)."
bolsonaro,"- Com o PT, funcionários dos Correios passaram a pagar taxas mensais para cobrir o rombo nos fundos de pensão causado pelo maior esquema de corrupção de nossa história. Hoje, funcionários dos Correios recebem participação nos lucros da empresa, que tem batido recordes históricos."
bolsonaro,"- Em nova rodada de entregas, mais Brasileiros agora passam a morar em um local digno, com infraestrutura, esgoto, água, pavimentação, energia elétrica, iluminação e transporte público.

- Desde 2019 são mais de 1 milhão e 200 mil casas próprias concluídas e entregues no 🇧🇷."
bolsonaro,"- PARANÁ e ALAGOAS/ CASA VERDE E AMARELA

- 520 famílias em Apucarana e 480 famílias em Maceió recebem as chaves da casa própria.

- São mais 4.000 mil pessoas em novos lares."
bolsonaro,"- Em que isso ajudaria a não ser no estímulo à violência? Criminosos como esse que assassinou a ex-mulher e o filho em SP devem ser tratados como criminosos e ponto final. Quem tira uma vida de forma gratuita e cruel tem que apodrecer na cadeia, não interessa a opinião política!"
bolsonaro,"- Tamanho desrespeito não atinge somente o povo, que já demonstrou inúmeras vezes seu caráter ordeiro e que se manteve pacífico mesmo diante do abuso da corrupção e da violência na era petista, mas principalmente as vítimas desse crime, reduzidas a meras ferramentas de campanha."
bolsonaro,"- O fato é que, se não existisse essa tatuagem, jornais ainda estariam explorando mais uma narrativa mentirosa para tentar convencer inocentes de que as milhões de pessoas que me apoiam, homens, mulheres, jovens e idosos, compactuam de alguma forma com esse tipo de barbaridade."
bolsonaro,"- Após mais uma tentativa covarde de me associar a um crime brutal sem o menor fundamento, a imprensa teve que descartar a narrativa por conta de uma tatuagem de Lula no braço do assassino. Dificilmente seguirão dando destaque, prova de que a preocupação nunca foi com as vítimas."
bolsonaro,"- Diminuição de impostos de alimentos, recorde de títulos de propriedade, agricultura familiar, abastecimento, emprego e renda ao Brasileiro. https://t.co/hKnfr3tmr8"
bolsonaro,- Conversa no Programa do Ratinho: https://t.co/G7sIhkqlB8
bolsonaro,- Sorocaba / SP (terça-feira) https://t.co/YupWlL9Wnj
bolsonaro,https://t.co/pmiYCQNyMJ
bolsonaro,"- A partir de hoje, a Petrobras reduz o preço médio de venda do gás de cozinha (GLP) para distribuidoras, passando de R$ 4,23/kg para R$ 4,03/kg, equivalente a R$ 52,34 por 13kg: redução média de R$ 2,60 por 13 kg.

- Lembrando que o imposto federal sobre o gás de cozinha é zero!"
bolsonaro,"- É comum um jovem, por inexperiência ou influência, confundir liberdade com um mundo sem regras e acabar se rebelando contra os próprios pais. Sei disso porque também já fui um. Porém, fiquei do lado deles, pois percebi que eram os únicos capazes de dar a própria vida por mim. https://t.co/C4e0VzkW3V"
bolsonaro,"- MAIS UM RECORDE: abertura de uma empresa em menos de 24h é símbolo da liberdade de empreender, marca dos últimos anos em nossa nação.

- Desburocratizações, digitalizações, menos estado, ganho de tempo e menos gasto ao investidor que gerará mais empregos. Temos muito à avançar! https://t.co/ypyoc0zdv2"
bolsonaro,"- Em apenas 3 anos e 7 meses, o Governo Bolsonaro já entregou 402.435 títulos de propriedade, mais que os governos lula e dilma somados em seus 14 anos.

- Maior força-tarefa de entrega de títulos da História do Brasil: 50 mil títulos para famílias no Pará (em junho de 2021)."
bolsonaro,"Média anual de cada governo:

- lula: 12.381 (8 anos)
- dilma: 29.438 (6 anos)
- Temer: 104.282 (2 anos)
- Bolsonaro: 105.610 (3 anos e 8 meses)

Para facilitar a compreensão, a média foi calculada dividindo o total de títulos entregues por 3,5, ou seja, considerando 6 meses."
bolsonaro,"- Títulos de Propriedade:

- Totais de cada período:

. lula (2003–2010): 99.050
. dilma (2011–2016): 176.627
. Temer (2017–2018): 208.563
. lula e dilma (2003–2016): 275.677
. dilma e Temer (2015–2018): 248.712
. Bolsonaro (2019–2022): 402.435"
